Name	t00_A_Rep3_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR9	t00_B_Rep1_OR8	t00_C_Rep1_OR8	t00_A_Rep3_OR9	t00_A_Rep1_OR9	t00_B_Rep2_OR8	t00_B_Rep1_OR9	t00_B_Rep3_OR8
Q16629	19.35711482692165	20.354494370093846	20.49822998580246	20.341310873163454	19.911960973196745	18.636440736200253	19.61302175684796	NA	NA	19.87519411851744	19.7488800354172	20.124460429933187
Q16630	NA	17.045994085080412	17.98980218598299	17.762971641574968	NA	NA	NA	NA	NA	NA	NA	NA
Q16643	NA	18.74634374641434	18.65842236265077	18.663744261814312	NA	NA	18.381299645559643	NA	NA	18.701527663680217	NA	19.295884704448817
Q16666;Q6K0P9	NA	19.124083883621864	19.731525601661538	19.0149861125418	NA	NA	18.763137011781236	NA	NA	18.950532254114236	NA	18.839468598763926
Q16740	NA	17.637769568365265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q16763	NA	17.876849340574854	16.88454066717702	NA	NA	NA	NA	NA	NA	17.5318127465287	NA	17.426709753857633
Q16795	NA	15.750720003659794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q16836	NA	19.292010240287794	18.989883049250974	18.533875644485995	18.912458498440067	NA	19.40818721565112	NA	NA	NA	18.54237735069806	19.079581780793355
Q16878	NA	19.46814190157665	19.974573280785318	NA	NA	18.92171805627624	19.197485253894097	NA	NA	19.194049188714835	NA	19.34793708508317
Q16881;Q9NNW7	NA	18.7811048760154	18.530663675130345	18.681039786494974	18.94627681985729	20.162700745930255	18.41965547188112	NA	NA	18.590388776291988	18.452272650200943	18.717173592789717
Q16891	NA	19.47368294447829	18.76249556219258	19.131635984266744	18.94262046895032	NA	18.945582763079617	NA	NA	19.381086307547058	18.229005488507937	19.353967407019876
Q1KMD3	NA	18.286405453464134	18.890703505201547	18.351042987033285	NA	NA	18.306431865234256	NA	NA	18.51028896697737	NA	18.24835062960837
Q29RF7	NA	17.399724353499664	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.030893613379035
Q2NL82	NA	16.793767599080297	NA	NA	NA	NA	17.02955523240559	NA	NA	NA	NA	16.737747132752233
Q2TAY7	NA	17.42327444512359	19.415742188270645	17.498324813962395	17.71545694598845	NA	17.98269453205426	NA	NA	NA	NA	17.789227035619614
Q3LXA3	NA	16.467067566747506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q3YEC7	NA	NA	16.3725829923151	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q3ZCM7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.85116794489262	NA
Q3ZCQ8	NA	16.295305238524303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q4G0F5	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.862628067714576	NA	NA
Q4G176	NA	16.600856904817373	16.549490651129766	16.488426617353664	NA	NA	NA	NA	NA	NA	NA	16.854794844316523
Q4VC31	NA	16.61065228449923	NA	17.965939478836784	17.90798970319577	NA	17.502860386863613	NA	NA	NA	18.929457940562035	17.17297448318101
Q52LJ0	NA	18.189886824994222	18.367388742764984	18.561051579132954	NA	NA	18.75306404336291	NA	NA	NA	NA	18.5638028452182
Q53GS9	NA	18.471432759308907	17.813339239607053	18.00176933997701	18.463932989865405	18.951598197746364	18.516024846062063	NA	NA	18.604659587981203	NA	18.67935207676653
Q53H12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.27161474514232
Q5SRE5	NA	NA	15.58799097899922	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5SSJ5	NA	17.297880118524585	17.15962535315862	17.171760576852325	NA	NA	17.407826105547638	NA	NA	17.100270608597462	NA	16.720795206771975
Q5T4S7	NA	17.666609048955916	16.823296437061565	NA	NA	NA	17.26299260396936	NA	NA	NA	NA	17.454786570875644
Q5TBB1	NA	18.831979516616475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5TFE4	NA	19.122442526408246	18.274365094439236	NA	NA	NA	19.45525220040374	NA	NA	NA	NA	19.407396065337213
Q5TZA2	NA	17.090565572619287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5VWG9	NA	NA	NA	17.148451634300176	NA	NA	NA	NA	NA	NA	NA	NA
Q63HN8	NA	18.680061290081703	19.242796875918838	NA	19.44715306676169	NA	NA	NA	NA	NA	NA	18.74058504454355
Q6DD88	NA	17.66260606087429	17.709270623225702	17.27150818335612	NA	NA	NA	NA	NA	17.83153372221934	NA	18.401907736179847
Q6DKI1	NA	16.64067959767348	16.148425354081816	15.68643779338567	NA	NA	NA	NA	NA	NA	NA	NA
Q6FI81	NA	17.31595475104801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6IBS0	NA	17.908046601870403	NA	NA	NA	NA	18.96483088079879	NA	NA	NA	NA	19.104053871505656
Q6IN85	NA	NA	NA	16.48647598313492	NA	NA	NA	NA	NA	NA	NA	NA
Q6L8Q7	NA	15.996451897750866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6NVY1	NA	NA	17.0624975465627	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6NXE6	NA	NA	NA	NA	16.570616609561743	NA	NA	NA	NA	NA	NA	NA
Q6NYC1	NA	16.38443566774236	17.0691461582557	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6P179	NA	16.058485870284883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6P2E9	NA	18.83892207657236	17.941396280546396	18.508582797085843	18.461091457288447	NA	18.58904969996809	NA	NA	18.54303707075369	NA	18.339254337118028
Q6P2Q9	21.623612929560732	20.328160740547425	20.23688107112106	20.33099511910315	20.200651716296427	21.605764715545703	20.17717037318005	20.932758313185865	22.135565059868505	20.841589840148124	21.16800074989074	20.341104323726526
Q6PI48	NA	NA	16.338053535128864	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6PIF6	NA	17.892505169671036	18.47552163969312	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6PKG0	NA	17.089335371138983	19.315423799280733	NA	17.425366549598582	NA	17.124228534013508	NA	NA	NA	NA	NA
Q6UB35	NA	18.49435032114091	17.529366137392557	18.140351411174873	NA	NA	17.734113573765324	NA	NA	18.141641944017806	NA	17.82674122662206
Q6YN16	NA	NA	NA	NA	14.809775404443561	NA	NA	NA	NA	NA	NA	NA
Q6YP21	NA	16.934689583038434	17.705139360314206	NA	NA	NA	NA	NA	NA	NA	NA	16.89987730046682
Q709C8	NA	16.592999141804608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q71DI3	24.208214801598373	24.85098999657941	25.32131463384298	25.323710983268512	24.92224401339363	24.41886498172672	25.33472839378123	24.907355635892106	24.123470901026906	24.185241462747165	24.845622866990105	24.653811531792286
Q71U36;Q13748;Q6PEY2	NA	16.31404402509276	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.938159265110293
Q7KZ85	NA	18.15249809102594	NA	NA	NA	NA	18.313903203611883	NA	NA	NA	NA	18.08463500851964
Q7KZF4	20.40625986728336	20.66282874072625	21.004298386276915	20.410200406565252	20.701270117719364	20.701127533914626	20.79188021729526	20.558323562051484	NA	20.94310195126515	20.471710452274735	20.60931168950832
Q7L014	NA	19.11006079599093	19.28164955325715	18.769034064689563	NA	NA	19.08212603354388	NA	NA	19.01830333093782	NA	19.331069170460374
Q7L0Y3	NA	16.155394888216073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7L1Q6	NA	19.152905804760714	19.657489386407637	18.987226524019462	18.71417770040675	NA	19.212794282910775	NA	20.783698065053876	18.585405996942235	NA	19.230541858305365
Q7L2E3	NA	17.362996833781136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7L2H7	NA	19.618841122267778	18.89997039928491	19.504840197268575	19.859492994816485	19.70587321396443	18.81900612915697	NA	NA	19.32285971786441	19.91328905585646	19.052302506438064
Q7L5N1	NA	17.167910779518802	16.389387384760543	17.230010569546703	17.190369272838886	NA	NA	NA	NA	NA	NA	17.090295688349894
Q7L9L4	NA	18.17452988921554	18.24711074656173	NA	NA	NA	18.068356018108197	NA	NA	NA	NA	17.872346095342117
Q7RTV0	NA	17.415819418536675	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8484828775341
Q7Z2W4	NA	18.340065419111255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7Z4V5	19.19834329991218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q7Z4W1	NA	16.51831661287049	NA	NA	NA	NA	16.277823106399364	NA	NA	NA	NA	16.36933976335597
Q7Z5L9	NA	NA	NA	NA	NA	NA	17.271221177305353	NA	NA	NA	NA	17.046748133955717
Q7Z5R6	NA	17.290487563424215	18.226624091849246	NA	NA	NA	17.70977705940221	NA	NA	17.58409379317638	NA	17.51725789810134
Q7Z6Z7	NA	17.67230840469924	17.9727742389912	NA	17.71358955839323	NA	17.34650930460959	NA	NA	17.83601176386913	NA	18.31631186227524
Q86SX6	NA	17.156570052636546	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.916553418595942
Q86TU7	NA	15.615761785393481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86U42;A6NDY0	NA	19.70548388696161	19.11613251680728	19.39796029080245	NA	NA	19.605588495917125	NA	NA	19.61524404954639	19.108147343495354	19.603000287471446
Q86U86	NA	NA	17.664379165727	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86U90	NA	17.229942492185945	17.69532126030171	15.811019801711964	17.007142268465874	NA	16.279139874607438	NA	NA	NA	NA	16.36599012535106
Q86UP2	NA	17.171134680393088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86UV5	NA	NA	NA	NA	NA	NA	19.97263785311276	NA	NA	NA	NA	NA
Q86UX7	19.93621613814455	19.65073853368313	19.906239200409303	19.468988745329174	19.35401452639149	19.39529905746497	19.600453627222766	19.34026282241603	NA	19.678229597501428	19.074455712952542	19.29753129525225
Q86VN1	NA	NA	17.509573722504964	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86VP6	19.686597455193073	21.25170902121378	20.692094401124038	21.050340188996877	21.036140384417475	21.170366889010868	20.825013885241926	19.23892854858021	NA	21.079467702841846	20.802055125235547	21.197062681150047
Q86VX9	NA	NA	18.612734637305127	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86WJ1	NA	NA	16.86821117715672	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86X55	NA	16.124370351743696	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.250150802441077
Q86XI2	NA	NA	15.863911529939557	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86XP3	NA	18.564542163700388	NA	17.9082443894008	18.472056017015067	NA	18.64404791186861	NA	NA	NA	NA	18.63462763226848
Q86YP4	NA	16.550719338312042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q86YV0	NA	NA	16.258808265159033	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IWS0	NA	18.556586261628087	18.47736843734144	NA	NA	NA	19.242910949398272	NA	NA	NA	NA	18.949255590398273
Q8IWX8	NA	17.696748701895935	17.130091653770492	17.390528809530547	NA	NA	NA	NA	NA	17.09935237686546	NA	NA
Q8IX12	NA	17.561951923857226	NA	NA	NA	NA	17.81356404408872	NA	NA	NA	NA	NA
Q8IXH7	NA	15.852267095949662	NA	15.357825082473903	15.561294226819545	NA	NA	NA	NA	NA	NA	NA
Q8IXM3	NA	NA	16.656453924782255	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IY81	NA	17.37578344940575	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.26930249292862
Q8IYB3	NA	17.563588405788124	NA	16.9633816068281	NA	NA	NA	NA	NA	NA	NA	17.508903506078447
Q8N0S6	NA	NA	13.591206739907356	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N163	NA	20.14012139709352	19.502260523548706	19.987281265905708	19.35199299582721	18.35317798718994	19.825975211322213	NA	NA	19.925940428035148	19.653777029792966	19.990236743690676
Q8N1F7	NA	19.07243259402201	19.20112371955538	18.778270035930518	18.54200695569622	NA	18.778643469066868	NA	NA	18.998793936167324	NA	18.925015986728496
Q8N1G4	NA	18.208267589690482	17.771743034106105	17.391521888241854	18.223310069261693	NA	17.550602334586145	NA	NA	NA	NA	17.462609853804512
Q8N684	NA	17.356010023301373	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.51129541592164
Q8N7H5	NA	17.384373939585885	NA	17.046851393230707	NA	NA	16.945251020072547	NA	NA	NA	NA	16.859613430253095
Q8N806	NA	16.766673387503875	15.897265555260848	16.437586147784078	16.06226998852997	NA	NA	NA	NA	NA	NA	16.499220700798322
Q8NBJ7	NA	NA	NA	15.645371880138688	15.640222630795112	NA	NA	NA	NA	NA	NA	NA
Q8NBS9	NA	18.719314392072533	20.078605820504585	18.334398871917063	17.984033154552275	NA	18.593113980786487	NA	NA	18.58000373210203	NA	18.394192879052145
Q8NBU5	NA	17.65315828967422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8NBX0	NA	16.06099833415152	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.31465234321069
Q8NC51	NA	19.13579643231514	19.536838766172817	19.459431182670468	NA	18.965123864734643	19.23691511424359	NA	NA	18.762252930322823	NA	18.945971562202633
Q8NCN5	NA	15.552148810849987	NA	NA	NA	NA	15.727440952947058	NA	NA	NA	NA	NA
Q8NCW5	NA	17.506312326639758	NA	17.49824798700384	17.32420613427681	NA	NA	NA	NA	17.703442500610812	NA	17.633187029411864
Q8NFH4	NA	16.832290670883644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8NFU3	NA	16.688585362388242	NA	NA	NA	NA	16.84389730469868	NA	NA	NA	NA	16.915650817461696
Q8NI27	NA	17.696624417347195	16.027926157726828	16.520585068103294	16.434599398058126	NA	NA	NA	NA	NA	16.43416898171503	16.940379821252677
Q8NI36	NA	17.53300884782523	17.492705212380393	17.55836427561716	17.113565331433843	NA	NA	NA	NA	17.075374654245913	17.010470542841006	16.766566600737068
Q8TCJ2	NA	17.436656710388846	16.97468224155278	NA	NA	NA	NA	NA	NA	NA	NA	16.902157520699504
Q8TCS8	NA	18.103607238531286	NA	NA	NA	NA	18.42545469986466	NA	NA	NA	NA	17.921563856529225
Q8TDN6	NA	16.6318668445443	18.720489756852324	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8TDP1	NA	17.532730389024735	17.36817695338016	17.846034089250036	NA	NA	NA	NA	NA	17.06934348556814	NA	17.393868841757083
Q8TDX7;Q9HC98	NA	NA	18.038253475647018	17.40968991682464	NA	NA	NA	NA	NA	NA	NA	NA
Q8TED0	NA	16.105677391592135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8TEM1	NA	19.22794440343995	19.009612382391666	18.830983754208738	18.807916064899548	19.163064064230397	18.675354569649087	NA	NA	18.37215970087368	NA	18.95571898060643
Q8TEX9	NA	18.862158070708542	17.88326430521258	18.450326228198964	18.823102638418703	NA	17.676454248322663	NA	NA	18.216994743361674	17.857182769844556	18.29707650408025
Q8WU39	19.95966628040183	19.978412926569572	19.089237223359206	20.16463793091232	20.57611198714134	20.67989893078544	19.56231301195866	20.626009049090314	NA	20.735759530333524	20.584260963588072	20.074788769604456
Q8WUH6	NA	17.057653860622022	NA	NA	18.585010337593655	NA	NA	NA	NA	NA	NA	NA
Q8WUM0	NA	15.002215672325955	NA	15.873292231726131	NA	NA	NA	NA	NA	NA	NA	NA
Q8WUM4	NA	19.69822376300871	19.205192400099943	19.515659508382342	20.031914378490765	NA	19.627567620692687	NA	NA	19.774640511396882	19.54033318057689	19.588011982459857
Q8WVJ2	NA	17.01552910178777	NA	NA	NA	NA	17.301515787105306	NA	NA	17.796081829578107	NA	17.234256993773986
Q8WVM8	NA	17.704062603744678	16.32850204226712	16.822356377277558	17.13996697171687	NA	NA	NA	NA	17.144958315119098	NA	16.470098946915797
Q8WWM7	NA	19.117484010368933	18.72600204991691	NA	18.88300695046316	NA	19.146668486002127	NA	NA	18.83619549596552	NA	19.09780058680005
Q8WXF1	NA	17.913350535246497	17.171936985462303	NA	NA	NA	NA	NA	NA	NA	NA	17.998918450920737
Q8WXX5	NA	18.970981621295632	18.425141667994115	18.76830154624738	18.61325530841073	NA	19.050963015715848	NA	NA	19.2047377190438	NA	18.75011012397855
Q8WYA6	NA	17.866666798921976	20.296283429446586	17.52473975470628	18.045311767283696	NA	17.16278494526599	NA	NA	17.4972188574381	NA	17.2852886837385
Q8WYJ6	NA	18.601919076807842	17.624240833672616	18.425653903599024	17.868441177951524	NA	18.274217795854174	NA	NA	NA	NA	18.07738906235098
Q92499	21.352509836711604	19.645629311435606	19.18202265739285	19.17267551891396	19.444924547715505	20.257224480304625	19.491715460625826	NA	NA	19.871209862946365	19.141333980776707	19.679318839923177
Q92522	NA	18.074490544801673	NA	NA	NA	NA	18.060107077531693	NA	NA	17.520576628792483	NA	17.76381073544656
Q92556;Q96JJ3	NA	19.278268707642116	19.020472311520006	19.0580485168129	19.169127737044864	19.385512372569927	19.100341901172122	NA	NA	18.855146778129004	NA	19.33975911423169
Q92598	21.395258576710557	21.34649610873241	21.075688080583678	21.00347543772107	21.085976664613526	21.170158351819886	21.031835349672832	20.709143027050786	21.378739484168136	21.139447466613184	21.00572760777978	21.291085885987066
Q92608	NA	18.917782289444588	18.557391212325278	18.772818122444026	18.656413494011428	NA	18.227783457130226	19.404782032185135	NA	18.30024057661	18.56139092914489	18.414581683661353
Q92614	NA	17.6022508452446	NA	18.15908447998634	NA	NA	18.02720620332616	NA	NA	17.958262154716117	NA	17.950164964899034
Q92616	NA	17.242511910619065	NA	NA	NA	NA	NA	NA	NA	16.88045970616392	NA	16.972633642902135
Q92621	NA	24.124340898975706	22.31186505046577	NA	NA	NA	25.21018356616795	NA	NA	NA	NA	21.716363954157497
Q92688	20.936664017811076	20.973548466632288	21.426705630001077	21.349319044416987	21.307968058833872	20.21566221640126	20.997915915231633	NA	21.507695731815744	21.415912440637392	21.082250317185554	21.00615767704167
Q92734	NA	17.722492001139184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q92783	NA	17.541337717532876	NA	NA	NA	NA	17.206902341684902	NA	NA	NA	NA	NA
Q92804	21.17020847901863	21.025186744840887	20.435490019521737	20.899835531068852	21.10456835284047	21.012528838485252	21.343743191781886	20.972145715193424	NA	21.000379736129354	21.150044662927797	21.320473639383327
Q92820	NA	16.803148942963904	NA	NA	NA	NA	17.29528196339046	NA	NA	NA	NA	17.46307327102812
Q92841	20.421273182084956	20.95956819228055	20.87052602990895	21.04771782157325	20.694799053831918	20.892352600774995	20.864365584811654	20.003349411180942	NA	20.64148427189692	20.86048137882138	20.80143332484684
Q92879	NA	17.956392518528954	NA	NA	NA	NA	18.52156131792807	NA	NA	18.337881473168757	NA	18.215355694516678
Q92888	NA	17.74496217095993	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.24642258199477
Q92890	NA	18.021495179795423	18.370953001214392	17.696624632674627	17.79433589595862	NA	17.122566836909503	NA	NA	18.148168420941865	NA	17.98462600981983
Q92900	NA	19.136918965055173	19.086214869206465	18.837314310936286	18.63128208854244	19.44206365869873	18.665922970740638	NA	NA	19.075348711859164	19.19962826704294	18.842410358720574
Q92905	NA	17.101684301471305	17.978382019669617	17.02301865829629	17.346156896947104	NA	NA	NA	NA	NA	NA	NA
Q92922	NA	19.235364190353962	18.688926721536124	NA	19.048470303211957	19.232164729449668	18.941929387659208	18.53633203450694	NA	NA	NA	19.5706461063367
Q92945	22.613014143932585	22.15639496862942	22.37931611524396	22.213890384363662	22.204873504803615	22.48541125887985	22.34216917077887	22.348233753547948	NA	22.540732479338097	22.098764038155107	22.30472388800003
Q92973	21.003506788046142	20.315266857400548	19.96322364750132	20.03108638623119	20.2728797817615	20.424150387085756	20.054248227596613	20.533497577824676	21.83016037727306	20.71534466847308	20.5215563619303	20.097228498382076
Q92974	NA	18.11968732452665	17.612664622258603	NA	NA	NA	NA	NA	NA	NA	NA	16.63716234250585
Q92979	NA	18.129157953774225	NA	17.5951075306965	NA	NA	NA	NA	NA	NA	NA	18.032663855450014
Q93009	NA	18.143362332721175	18.092228151510625	17.87081381172851	18.638736382729896	NA	17.64561417130075	NA	NA	NA	NA	17.939103419117586
Q969H8	NA	18.3308458689734	NA	NA	NA	NA	18.40778597662281	NA	NA	17.819131460214997	NA	18.07238627938915
Q969U7	NA	17.023478402378526	17.629579147658873	NA	NA	NA	17.006209122031116	NA	NA	NA	NA	17.073499509106608
Q96A72	NA	17.948585708132402	19.83822432267373	19.487064547456676	19.09893648476114	NA	NA	19.358989713546492	NA	NA	19.01082362925742	18.834731364676312
Q96AE4	18.92682850057386	19.81370217419924	19.591558473333997	19.584363432003634	19.392910978814314	19.952891833683104	19.735633050498052	NA	NA	19.828735566057553	19.48918607940054	19.81623001514538
Q96AG4	NA	18.85379491991548	19.017936818704143	19.10902321583286	19.30331947600608	19.545473983780255	19.111866705564427	NA	NA	18.900570773121117	18.87658046365061	18.909855093789407
Q96B54	NA	16.872564920399995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96B97	NA	15.01019846217803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96BM9;Q9NVJ2	NA	16.686333887097234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96C01	NA	17.787537657427006	18.767095253289348	NA	NA	NA	17.688792988127933	NA	NA	NA	NA	18.226180239944995
Q96C19;Q9BUP0	NA	17.90310015258093	17.661065344651888	18.03609597913032	NA	18.268437530290964	18.20893041172492	NA	NA	17.612261040815596	NA	18.168719160930983
Q96C36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.666498954212887
Q96CN7	NA	17.230200108633916	16.712148949282437	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96DH6	NA	17.07535114170328	17.2552963998911	NA	NA	NA	17.043053017464747	NA	NA	NA	16.898360176519468	16.82157048662074
Q96DI7	NA	17.37981419252449	NA	NA	NA	NA	17.404049099244848	NA	NA	NA	NA	17.37231984193274
Q96DM3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.431063937383392	NA
Q96EK6	NA	15.745514959917246	16.009176280241203	NA	NA	NA	NA	NA	NA	NA	NA	15.480634756271986
Q96EP5	20.98253249331797	18.53894808828051	17.522078280966632	NA	19.325950092638084	19.53904991578212	18.871483248721603	NA	NA	18.085199145019203	NA	17.921282832113025
Q96F07	NA	17.373219624376596	17.396432174416496	NA	NA	NA	NA	NA	NA	NA	NA	17.032559783670642
Q96FV9	NA	20.00613235751982	19.481419255447424	NA	NA	NA	20.83765507885672	NA	NA	NA	NA	19.610462595165657
Q96G03	NA	17.727245330318294	NA	NA	NA	NA	18.205471760319618	NA	NA	NA	NA	NA
Q96G46	NA	17.147596517655664	18.15823489604154	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96GQ7	NA	17.160270082605482	17.23933193313836	16.97722874965072	NA	NA	17.07018272844904	NA	NA	NA	NA	16.31890851246783
Q96HE7;Q86YB8	NA	17.139847181289944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96HS1	NA	18.103185349900006	NA	18.7918417000281	NA	NA	18.343365583329422	NA	NA	NA	NA	18.79414650687422
Q96HW7;Q2T9F4	NA	NA	15.644476981288395	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96I24	NA	17.083738927196	18.913390649427367	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96I25	NA	17.425000920312872	NA	17.09000662689542	17.066437936294907	NA	NA	NA	NA	NA	NA	17.125656178561822
Q96I99	NA	17.119316475596932	17.733362096071346	17.166645487226877	NA	NA	NA	NA	NA	NA	NA	17.02441896678727
Q96IU4	NA	16.304876285346822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96J01	NA	NA	NA	NA	17.443423043634553	NA	16.608314981674923	NA	NA	NA	17.49121194881491	16.641945591943266
Q96K76	NA	16.64918197719773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96KB5	NA	17.716374989469788	17.251344300433022	NA	NA	NA	17.744446373433373	NA	NA	NA	NA	17.535145830916587
Q96KP4	NA	19.812412326066035	19.61238452808874	19.26282883455832	19.297190340088466	19.395013559014348	19.68042941918394	NA	NA	19.18847121260532	19.292401498066802	19.715699711262012
Q96LI5;Q9ULM6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.41514860344086
Q96P70	NA	17.826054799078303	16.254722221468164	16.924001648972148	17.59597687004077	NA	NA	NA	NA	17.30962197733423	17.944254942490115	17.75872363101753
Q96PK6	NA	18.182495068750583	NA	NA	NA	NA	18.398324591334333	NA	NA	18.380792441160096	NA	18.14898137754138
Q96PU8	NA	15.884551200870867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96Q11	NA	16.224263260666227	17.301722231940477	16.42926087507201	NA	NA	NA	NA	NA	NA	NA	NA
Q96QK1	NA	18.420944182990414	18.975880267171753	18.69578740436338	18.692500972127647	NA	18.072867849838236	NA	NA	17.330379277262665	NA	18.393828331977335
Q96RU3	NA	17.92766452877683	NA	NA	NA	NA	17.538484296594334	NA	NA	NA	NA	17.600632956448898
Q96SB4	NA	NA	18.40878322419653	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96SI9	NA	17.234829355710477	18.889577065308195	17.37060625606275	NA	NA	NA	NA	NA	NA	NA	NA
Q96ST2	NA	17.434049810873095	NA	NA	NA	NA	17.286666235232794	NA	NA	17.305469825610373	NA	NA
Q96T88	NA	18.062387972153033	18.18583962482692	18.03355359790248	18.31761899283474	NA	NA	NA	NA	NA	NA	18.020908439433093
Q99426	NA	18.673287691706648	20.716895438924404	20.961738842416413	NA	18.638854010131432	18.690575356567315	NA	NA	18.582999377587278	NA	18.79491366119623
Q99436	NA	17.50432553402078	NA	NA	NA	NA	18.1646384846356	NA	NA	NA	NA	18.022376564624114
Q99439;Q15417	NA	18.346773333029795	NA	18.776592280918734	18.726233526084233	NA	18.09725964319286	NA	NA	18.652915939171386	NA	18.654037752826056
Q99459	NA	18.175154451845426	17.488209051151426	17.81922308755089	NA	NA	17.979242074430847	NA	NA	17.92156023838458	NA	17.646373025254803
Q99460	NA	19.296056036416033	18.496200998534608	18.808698390197122	19.043743665199916	NA	18.98315244069778	NA	NA	19.148513699001747	19.051674215116865	19.412403758916412
Q99471	NA	18.807557905663025	NA	NA	19.787086568971226	NA	18.725188400733774	NA	NA	18.398070432591936	18.724643904077563	18.75383949020757
Q99497	20.371468156715785	21.293449132661287	21.602079613823797	22.026865109614462	21.52359170055436	21.380894401087378	21.559001313934846	20.480074540858514	NA	21.74320856664019	21.462000811862556	21.52586920217838
Q99536	NA	20.51490203177583	19.976070770464453	19.91185383596928	20.28364184770284	19.84239639352256	20.48461792262961	19.207156415992223	NA	20.388768530526576	20.084920492000887	20.57952436761434
Q99575	NA	20.436507871531713	20.898291236314666	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99613	20.159305201117427	20.04570137990086	20.03642777436636	19.896997369968158	19.521003799760386	19.688097798866764	19.943037448420966	19.477350746815425	20.841614095047937	19.734708661518447	19.7147673014502	19.74052133252089
Q99614	NA	18.18040790664983	17.716846585621134	NA	NA	NA	18.52389586637498	NA	NA	18.228565409331488	NA	18.459787520683612
Q99615	NA	17.695443179825563	18.88358350158236	NA	NA	NA	18.11752115888436	NA	NA	NA	NA	NA
Q99622	NA	18.04560379830923	NA	NA	NA	NA	17.93654318665026	NA	NA	NA	NA	18.123898818208097
