Name	t00_A_Rep3_OR8	t00_C_Rep2_OR8	t00_C_Rep3_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR9	t00_B_Rep1_OR8	t00_C_Rep1_OR8	t00_A_Rep3_OR9	t00_A_Rep1_OR9	t00_B_Rep2_OR8	t00_B_Rep1_OR9	t00_B_Rep3_OR8
P61586	NA	16.98219914285403	NA	NA	NA	NA	19.226889393927337	NA	NA	19.013031875424623	NA	19.47087440186403
P61604	23.01466398593772	22.951008912472226	23.724471331977124	23.346093648626116	23.479604604767765	23.32223421493809	23.313232506788523	23.10860500188378	22.396835293437885	23.148824540942485	23.518279809822218	23.052361555805607
P61758	NA	19.15343877616062	19.026981013779412	19.023818710356657	NA	NA	19.145933549008326	NA	NA	18.845882468389448	NA	19.133206994011253
P61769	NA	17.76967961326622	NA	NA	NA	NA	18.285887653609777	NA	NA	NA	NA	NA
P61956;Q6EEV6	NA	20.169681784183787	NA	NA	NA	NA	20.943548063364858	NA	NA	20.408657313260463	NA	NA
P61960	NA	18.8450909845941	NA	NA	NA	NA	18.12202749306146	NA	NA	NA	NA	18.533435260105605
P61962	NA	17.083366593805977	16.063770625952376	NA	16.650251112422676	NA	NA	NA	NA	NA	NA	16.8412555046235
P61970	NA	NA	NA	16.551197381956946	NA	NA	NA	NA	NA	NA	NA	18.247312743186782
P61978	21.701233116585065	21.87019043020721	21.91362416327937	22.29247569267526	21.837265791297554	21.92919776582852	22.1332418613803	22.50302937498845	22.75319505282144	21.7083333476913	22.113752670161833	21.983875593654968
P61981	27.867169515019896	25.617996920559598	26.014790012592325	26.176754173033345	26.002812633796722	26.30954010398554	26.154895747282815	26.72125725337105	NA	25.99304520079093	26.37323286706082	25.96869096585295
P62081	NA	20.063610719990123	19.7100096022697	19.563324364846785	19.45787253627033	18.09571868416595	19.032258634261623	19.787611807359703	NA	19.427324701986585	19.37607755689098	19.332341615823776
P62136	20.899031456316006	20.389223123586483	20.359692337214977	20.346520418349947	20.201145409531083	20.724967739718	20.582143478958983	NA	NA	20.25780847190689	20.54116910748734	20.255166106857367
P62140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.55929154923511
P62158;P27482;P02585	22.312427448653807	22.331294107249562	22.318108353864172	22.232695742218375	22.09835353484138	23.63676739268226	22.557046262348457	22.14966756674709	22.211493506777988	22.519409447493224	22.11789079591171	21.962708338006433
P62191	NA	19.454909371003893	19.55094954103313	19.619212224505752	19.194391867080636	NA	19.77248307761647	NA	NA	18.81419725095681	NA	19.390422646569323
P62195	NA	20.109410642219707	20.159997176297374	19.924496488754997	19.616090354196203	20.272505305607933	20.240105082530498	NA	NA	20.299579688193326	19.689393952938122	20.28249570275927
P62241	20.947509114690007	20.43318282489595	20.19291900388738	20.41169858921357	21.124551051791823	20.907030016827136	21.977791337352457	22.287244186863568	22.49509531279143	22.3694668919779	21.74011607896593	21.70632127455241
P62244	20.180207950602284	20.73305216926417	21.563157110417585	21.158986754225154	21.052032514999254	20.53545344133222	20.92194521260825	21.340406064480547	NA	20.62186286431332	20.987213419662908	20.9024713825039
P62249	20.825774586891516	21.485863513332575	21.684537915484636	21.586272469103214	21.546307151126648	21.55866714231737	21.517261693667187	21.60787506558995	NA	21.190041347288066	21.144667559645924	21.188279691431276
P62253	NA	16.20354742428742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62258	25.046943094750432	25.000014908811814	24.853352190250284	25.213171296746772	25.11378331108505	25.12731024450551	25.141051531405843	25.109584834119964	25.3373013489059	25.201022159181278	25.177007829658177	25.20340001197767
P62263	20.39420860715198	20.81066765211464	21.166928052906815	21.187435607442303	21.176063088345295	20.423485766467195	20.771563860878885	20.764329607597467	NA	20.9024092926404	20.778114081815822	20.807272176443213
P62266	NA	18.374118053911303	17.76144344396875	18.16626958921264	17.822910180712363	NA	20.33396047675471	NA	NA	19.964412569816766	20.1312454045962	20.063664865064215
P62269	22.109584939530446	22.233843776393158	22.652797596936587	22.278565263824078	22.070320970170393	21.940481014934093	22.50877879204429	22.187688083024106	NA	22.15228540486021	22.050290794593725	22.276643642140264
P62273	18.88077760950893	19.076859098139927	19.456616726767436	19.70347074527809	19.153728628503707	NA	19.10030204749318	NA	NA	18.510524766874454	18.627251719419675	18.66094014736565
P62277	18.974587640251	19.455129955333497	20.2543488189704	19.388095521721354	19.86948204427898	19.261620518587115	19.709090947054023	NA	NA	19.563741914584163	NA	19.490740100716135
P62280	NA	20.279530278936235	21.28647105994075	20.836086451886004	20.149769914245752	20.057568666956634	20.813192552125408	NA	NA	19.781768711320886	20.339996008970715	20.973364598796355
P62304	NA	16.68738784649851	NA	NA	NA	NA	20.23083962200608	21.66255468188242	21.419591558267648	20.901678370018175	20.85900495249017	18.968867348538748
P62306	NA	17.682371952559734	18.511123746497063	17.268314021007733	NA	NA	20.48910515904639	NA	NA	20.07862924103079	20.22870424498016	20.346236798703004
P62310	20.097838642237665	19.789160413752278	19.264701502499012	19.71925997105997	20.063074123987814	19.539072351565423	19.51247638407142	19.824939956020906	NA	19.906320738459755	20.23118428672698	19.140428514898364
P62312	NA	NA	NA	NA	20.12682654521915	NA	18.30711688261338	NA	NA	NA	NA	18.245566707919753
P62316	NA	18.00773781544043	17.56585392351623	18.292614121852473	18.34316287187527	19.627524503864812	20.207066560245842	NA	NA	19.72224327984835	20.427901840377423	20.244782543185128
P62318	22.510144901467818	20.944673414640327	21.543870736375272	21.320688124959283	21.660476059204424	20.685276503106532	20.960873812495812	21.59899220181918	22.048185059725164	21.63265107241356	21.808832203723874	20.384779658518784
P62330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62333	NA	18.86772075832325	18.292089332649336	18.582708537550246	NA	NA	18.639014057772876	NA	NA	18.480765438365353	NA	18.831559177363452
P62424	21.45830261137944	21.43406901556368	21.54148193971022	21.50315649913138	21.580340329247	21.376700519863995	21.55052149978576	NA	NA	21.36483382841738	21.410075270099917	21.51749575478652
P62487	NA	20.274643483379037	20.140824466402492	19.631609685092535	19.82739418453792	20.12364754582575	NA	NA	NA	NA	NA	NA
P62495	NA	20.186829090798206	20.782712830963067	20.305073562631762	19.98881622220986	20.02675332781499	20.347510953907303	NA	NA	20.021372970735285	19.8620129970804	20.07555770921149
P62701	21.39253633253417	21.496753182347106	22.05672621260519	21.700101714507404	21.822260446340675	21.473818440963395	21.70909908433432	20.877746981688645	20.59414235126879	21.668025707353245	21.590722624533715	21.552363861173053
P62750	21.2004204490514	21.638491735136945	21.78232380708559	21.611482605080838	21.27469858865839	21.54737438975857	21.941229090449333	NA	NA	21.304565009094965	21.026849729194414	21.788715620760318
P62753;REV__Q9Y5R4	NA	17.679857450762597	NA	NA	NA	NA	21.858320624665758	21.43672808839146	21.156159965010904	21.583410306457772	21.496282142315476	21.854445715098343
P62805	25.43405554899485	25.187043531024372	25.78387927358763	25.781831708133836	25.171252161374664	24.841713762337445	25.491342529184173	25.816504261644944	25.296485559549346	25.09035172605533	25.439372097658033	25.298535009963793
P62820	NA	NA	NA	NA	15.311038230373555	NA	NA	NA	NA	NA	18.852898411064743	NA
P62826	NA	16.744933973760226	NA	NA	NA	NA	24.325227269063326	24.167923066957364	23.818627758669244	23.886113500579256	23.78963421174033	24.072246423440813
P62829	19.49650327475223	19.408430673615463	20.190106275053182	20.448642458935907	19.918565567089686	20.0518048919611	18.935112686642952	NA	NA	19.621365726113744	20.585993882085077	18.867720170319668
P62834	NA	17.820731692110115	NA	NA	17.005673416435354	NA	NA	NA	NA	NA	NA	NA
P62847	19.831675260587794	20.18760369218105	20.006715806068385	19.97063065688812	20.424225193601814	19.7107508843527	19.56623945233472	NA	NA	20.253575510897633	NA	19.70226310382305
P62851	21.51440733452003	21.78891979626752	21.8756520503157	21.760677566704196	21.703144795370342	21.6820165038192	21.903396096553614	21.413971627700008	NA	21.56210536185914	21.456857191368794	21.832208127765437
P62854;Q5JNZ5	19.648802149853996	19.67252470434125	18.8352213701083	20.24178633327155	20.145800307492642	19.427047604624676	18.69349727616163	19.70037361148141	NA	19.570288021912546	20.19931022345259	NA
P62857	NA	19.41855223559616	19.481254317095893	19.69928328730409	19.685972730075854	19.091646623332853	19.188952764158998	NA	NA	19.433102747900527	18.706031460757323	20.173933720794206
P62861	NA	19.771097785855595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P62873;P16520	24.117922145129775	23.67244565472391	23.758096044245598	23.891115219889244	23.770266912814634	23.89862850090731	19.860205173218723	NA	NA	20.861798625124464	NA	20.22276485636659
P62879	NA	17.804722303749593	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.011878608756493
P62888	21.33840799245906	21.089300200265484	20.96824165825375	21.202130509014772	21.29513378673444	21.272052329969583	21.107543233831855	20.943993668097633	NA	21.514852070200256	21.17081284534309	21.051416938307415
P62899	21.24127671156998	20.513398567836433	22.148783724200758	21.23246485559855	21.06788684007747	21.040678945834678	20.562641258573066	22.24741917675857	22.118599304062098	20.668584366804446	21.23537687191692	20.848411480677612
P62906	NA	20.70966899411487	20.51498759136968	20.193734817282362	20.412015536909728	19.908662835419555	20.144778892562876	NA	NA	20.20723951604662	20.385360797725316	20.750870737568555
P62910	20.01071386553722	20.27401844399852	20.67886424772572	20.777154772679815	20.38576247524736	20.186392458554906	20.6542412494624	NA	NA	20.637576151708345	20.453025955989208	20.267682945295206
P62913	NA	18.801169328352557	NA	NA	NA	NA	21.33396047675471	21.33482052074592	NA	20.98035411368579	21.094926064116645	21.329058215094307
P62917	19.700615417097332	20.218792989449945	20.811975863333153	20.97153015743435	20.38075915510293	19.395288107901163	20.445323997981795	NA	NA	20.280926536940854	20.64794153235428	20.51210596994308
P62937;Q9Y536;A2BFH1	NA	19.460230740529312	19.336879545503855	19.707828791098493	19.56979871404223	18.85395243843642	25.041041852333926	25.001532077539196	25.112879900191214	25.14228782009515	24.995676070947543	24.983036183006462
P62942	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.319330863884836	NA	NA
P62979;P0CG48;P0CG47;P62987	21.461952118567346	21.739027949638142	22.304816252715213	22.497859296758214	22.35125921289408	21.70913599301071	22.054218122641423	22.449337094524246	NA	21.37698046504996	22.32456253665428	21.658250433156795
P62993	NA	19.15807574358827	19.243423951669435	19.17588317447177	18.705017040174535	NA	18.835191327946163	19.101009897497413	NA	18.715305078007738	NA	18.843269862939753
P62995	NA	17.065080755404658	NA	NA	NA	NA	17.972879212661198	NA	NA	NA	NA	17.636823539656767
P63000;P60763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.445885268151635
P63010	NA	17.507366286041034	NA	17.498113815284235	17.32420613427681	NA	19.945345297609222	NA	NA	19.497522480464013	18.892502214989346	20.001358167364582
P63104	25.909572449058594	24.547633246280846	24.772417058870566	25.076428117430204	25.542988275744957	26.152358047396344	25.17756798270237	26.002838976224595	25.88301571776859	24.966729450465216	25.706360776198995	24.521756139976798
P63151;Q9Y2T4	NA	16.794821558481573	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.502840649871363
P63165	NA	18.34111937851253	NA	NA	NA	NA	17.870486397731618	NA	NA	17.66959799607183	NA	17.67777100120157
P63167	21.425385353716514	20.903305598539397	21.392994312365804	21.94634087779822	NA	21.486647959304893	21.028624689006378	NA	NA	21.54123216137932	NA	21.008965417146307
P63208	NA	18.538892468918974	18.980285531472752	19.368372152324277	18.973436911503136	NA	18.236744757720217	NA	NA	18.822160857322075	NA	18.592779480201354
P63220	21.14168889364311	21.27537235389984	21.26941714136142	21.33876555617445	21.369163272661883	21.37392900212373	20.806134454520908	NA	NA	20.606784000930247	20.884524414995965	20.886328572272653
P63241;Q6IS14;Q9GZV4	21.41630274085661	21.580611055706534	21.052021943200394	21.87598850371225	21.8310989732723	21.992942617403955	21.432961328810478	21.02915899700151	21.52356729864704	21.565985687704973	21.521604188157106	21.610567477391033
P63244	22.68444216771915	22.778766436187652	22.945106739283883	22.81927341548508	22.79713075634807	23.002862793005384	22.93269996335208	23.097936708794407	24.487590507157794	22.848149099221274	22.67685944180827	23.01033376798102
P63261	21.553362656915937	20.720414232153765	20.557893781371085	20.75827387564351	20.627338416987993	21.230757440589628	NA	NA	NA	NA	23.96169979728521	NA
P63279	20.40194744787954	20.03929574247558	19.917136659549893	19.80972539115195	19.654612241447815	NA	20.00396263477211	NA	NA	19.993516915009288	19.926464121577318	20.273516471241926
P67775;P62714	20.188354501168096	19.913575367229626	NA	18.99873287882575	19.18453898599676	19.23373805157363	19.0874385630282	19.409119954302454	NA	19.535240773207285	19.38204157960891	19.728639761048193
P67809;Q9Y2T7	22.504653959242788	21.229901068187957	21.590034412226974	21.495768625563294	21.589420158865632	21.54308989617709	21.769692458552854	NA	NA	21.67736551305952	21.264926712206638	21.803701617398808
P67870	NA	18.68613550697465	18.61316897117319	19.148268507048883	19.676080248917604	20.499198524588547	18.66947668655392	NA	NA	18.798608164003774	19.80251834887853	19.00233943924838
P67936;P09493	20.796445781792862	20.915046072648657	20.79749554407391	21.08840607477954	20.951964047859857	20.77934547333804	21.00760622423026	NA	NA	21.121007332735637	21.375803614054348	21.23989994196132
P68036	NA	18.468558640238136	18.32327343287616	18.912930414265134	NA	18.446631164941977	18.327571898999693	NA	NA	18.48783451956178	NA	19.163681526163767
P68104;Q5VTE0;Q05639	24.396817661854904	24.65669788450373	24.732649267609567	24.88272596848146	24.735648567415723	24.41182812272571	24.794351206609953	24.85844397406592	23.96312389741911	24.6985403846027	24.648972397021854	24.752644906729497
P68371;A6NNZ2;A6NKZ8;CON__ENSEMBL:ENSBTAP00000025008	25.227213806967608	25.169436740439522	25.376046299231984	25.35735399148796	25.459369402513833	25.2857964891631	25.181128970781174	25.41585512255554	24.875562503751336	25.397320124487436	25.26102995658492	25.03911259987868
P68400	NA	18.90485409652694	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.776195136202098
P68402	NA	18.78572964722497	19.442327163605874	18.729030971664116	18.87464419310085	18.761790521636016	NA	NA	NA	NA	NA	NA
P78344	NA	19.066958293221823	18.268150771559988	18.443903886070267	18.53293656866067	19.15225608033432	18.600192634472435	NA	NA	19.024572418740355	18.752350136867165	18.93056552888244
P78346	NA	16.324384938387688	16.707651400624403	16.299719267010587	NA	NA	NA	NA	NA	NA	NA	NA
P78347	NA	NA	17.31132931565358	NA	NA	NA	NA	NA	NA	NA	NA	17.29302414729897
P78371	22.04702851776414	22.254849880888862	22.290005567976387	22.552151430626267	22.756372135767414	22.53442858922336	22.416734817713227	21.89369873043165	22.0918049074869	22.681629681448932	22.58273385735512	22.370908589277455
P78406	NA	18.209321549091754	17.7718273437007	17.391387716522253	18.223310069261693	NA	17.674119501481364	NA	NA	NA	20.185451646585236	18.021904472853805
P78417	20.67778838064123	20.66045917892947	21.1521900409269	20.494998880291796	20.81159032092908	20.467219320057477	20.675636031677442	20.653707382850058	NA	20.517621617682103	20.674304991403783	20.30028822686865
P78527	NA	21.113841813788774	21.23565882318968	21.037905294286197	21.284049693162665	19.934245253456616	20.753450050925125	NA	NA	20.982360403417893	20.806662910603908	20.938318760290446
P78559	NA	17.61874684392084	18.131496060588564	17.718683140249126	NA	NA	17.491491563895877	NA	NA	17.07422485300102	NA	17.639485276419304
P82650	NA	NA	18.43381181719659	NA	NA	NA	NA	NA	NA	NA	NA	NA
P82930	NA	14.562214251065132	17.550145424296254	NA	NA	NA	NA	NA	NA	NA	NA	NA
P82933	21.29213389720938	21.607362788263544	21.851081797894267	21.553422822978263	21.607037646972252	21.590001074548464	NA	NA	NA	NA	NA	NA
P82979	NA	18.08460279567653	NA	17.98402348681502	17.399873712599916	NA	19.076378366369987	NA	NA	18.721083703562634	NA	18.835314567876704
P83731	NA	20.17046564458932	20.44051371712697	19.812724629656145	19.86303837341374	19.989262471517236	20.020975278577502	19.419317531342365	NA	19.734477826584055	19.719047634661997	19.850931266743835
P83881;Q969Q0	NA	18.193411002154555	NA	NA	NA	18.468485080029154	18.7099207133188	NA	NA	18.27630990887048	NA	18.171389284436444
P83916	NA	NA	NA	NA	19.104726679075615	NA	NA	NA	NA	NA	NA	NA
P84085	NA	17.35706398270265	NA	NA	NA	NA	NA	NA	NA	18.083948366817545	NA	18.576346405362273
P84090	21.647059945716073	21.792124734439582	21.692758422289604	21.655719335783473	21.748266199002888	23.04889923678933	21.85766008360686	21.96094764916098	22.409851060656273	22.078952563019747	22.389098151688124	21.56030938074619
P84095	NA	19.645765551473843	19.63883790976576	NA	NA	19.35023945522828	20.373722715483666	NA	NA	19.97889953950017	NA	19.563214803931444
P84098	NA	20.068424923309117	20.92095874549278	20.662890635410328	20.541344248044563	19.89432103049069	20.74728197459317	NA	NA	20.189622228973143	NA	20.469110598588404
P84103	22.486907587906547	22.635331837962504	22.56290798918232	22.6122370250582	22.430159884888173	22.53183624165494	20.92047002826262	NA	NA	21.122137282786262	21.14181443092542	20.890631916375785
P99999;CON__P62894	NA	18.633310739091215	NA	NA	NA	NA	17.70480436363198	NA	NA	17.821449949316552	18.468710640899257	17.59643721702788
Q00013	NA	17.466298790541963	18.411526360431616	17.300212851663005	17.854134993457933	NA	17.407652856332348	NA	NA	17.67268603096739	NA	17.395417929925095
Q00169	NA	16.589773294478803	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.20599255027445
Q00325	NA	15.821484741902202	NA	NA	NA	NA	19.173631134295192	19.358595680617356	NA	18.994202769569817	19.041682336478562	19.439848755811997
Q00341	NA	17.084982952474746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q00403	NA	16.412624127645117	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.27622927021586
Q00534	20.252975642805016	20.45034306081125	20.70438613968243	20.41169858921357	20.266996985154567	20.555160940617434	20.281188139075212	NA	NA	20.303790645292587	19.902373922927346	20.088477639857967
Q00535	NA	18.110414678526375	17.25367544904411	NA	NA	NA	NA	NA	NA	17.25247519684337	NA	17.228850461621484
Q00610;P53675	NA	20.5931513854664	20.128389465117497	20.392400779769268	20.400346734421163	20.321483918462363	21.80795920738506	21.012723294867378	20.81820940429749	21.74835868194028	22.87664747029713	21.680126313878286
Q00688	NA	17.865786220691426	17.966900265627565	18.024218906858742	17.951597332461503	NA	NA	18.50958212678762	NA	NA	NA	17.754448379130405
Q00796	NA	18.388896010213628	NA	NA	NA	NA	17.92435845055286	NA	NA	NA	NA	18.8734134595254
Q00839	23.485983707600784	23.510305972781055	23.68651428161634	23.59705073861401	23.498053965061725	23.521038834662228	23.720991359939482	23.71644156470736	23.64602842891481	23.47086043237347	23.563263553382644	23.645108233703983
Q01081;Q8WU68	NA	20.125322667677125	19.761980201992017	19.627594379000165	19.445466373706115	20.695157351114904	20.39097015054835	NA	NA	19.812953816239983	19.557423007523404	19.862617821051412
Q01082	22.32372228057404	22.055419835240997	21.570836083960234	21.835934485272823	21.933513123146	22.404215327138566	21.737381808552016	21.77882324101541	21.657065263008125	21.924346468386076	22.193881648222572	21.90548701341355
Q01085	NA	17.819304383340096	16.911057121207794	17.234772060697495	NA	NA	17.01877100765077	NA	NA	17.537689243818292	NA	17.554526124117576
Q01105	NA	17.92686409006638	17.144485730897628	NA	NA	NA	20.869540201116635	NA	NA	20.619642171449755	NA	20.916045131276796
Q01130	20.164755576358655	20.59648825532659	20.505214216040073	20.53561413014367	20.555120339257726	20.230224540023634	20.708488660912565	NA	NA	20.634411960024927	20.143644008669405	20.845828187508882
Q01196	NA	19.80426062286533	19.704172573798637	19.626628337542684	18.887246921051446	19.91067632040814	17.792451547371343	NA	NA	18.106401824484713	NA	NA
Q01469;A8MUU1	23.1111836145322	22.48936792828448	22.623539194898132	22.42378161792338	23.02033353806476	22.837619768857536	22.680665817935534	23.254361099806736	25.2277447274179	22.89348501839057	22.89898109619519	22.690385833785605
Q01518;P40123	20.90641613760942	20.94447702717615	20.88951689590403	21.163111342394238	21.082028381544706	20.51612892053842	20.94167933197047	21.27498867347566	NA	21.208008338362113	21.007288274800143	20.934641864877694
Q01581	NA	19.424647582768046	19.501342981237354	19.48615589910215	19.717373690033387	19.312198035049512	19.264540710881406	NA	NA	19.706610247140198	19.467028252011378	19.492458797923728
Q01813	21.287706579014905	20.19664675751433	19.26877298686098	20.401260545796596	20.416486702805283	20.660867491085934	19.89487218229045	20.338076268744366	NA	20.760543986433355	20.6182478980153	20.034015446968308
Q01826;Q9UPW6	NA	16.789466596158178	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.51276125302684
Q01844	NA	18.409796970023372	19.209009788521982	NA	NA	NA	18.652651279036114	NA	NA	NA	NA	18.638291514718247
Q02218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q02543	20.669625036885254	20.629113402821083	22.675390645688125	20.9138090129724	21.07927828206833	20.352052994792796	20.880564820961716	20.989003403015204	NA	20.772347373325374	20.622767326674463	20.588882946750854
Q02790	19.819102906690574	21.37204596363214	21.69656217137682	21.06959404850692	21.381902746589013	21.301711174635333	21.610606346357486	21.095488680875036	NA	21.439552847195095	21.319035767599175	21.71613418514365
Q02878	21.76752248403764	22.104731500711374	22.4867565019435	22.722757215809665	22.30329073448461	21.45757673818331	22.262069098962776	22.137837671423483	NA	21.746324539365276	22.095757959164978	22.259969680337207
Q02880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q02978	NA	18.578039218226813	19.131178369782063	18.55350600233099	18.422871305080257	NA	18.33960621538538	NA	NA	20.013275503036688	NA	18.69335714637031
Q03252	NA	NA	20.881620827414437	NA	NA	NA	18.128759269117978	NA	NA	17.551995347225976	NA	17.9393438444265
Q04446	NA	16.904315677024186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q04637	NA	NA	15.644807832839291	NA	NA	NA	19.21566089526148	NA	NA	19.429577850939268	19.254426092912954	19.342325268028585
Q04760	19.597507622401633	19.93548006055771	20.446124068207567	20.02988974918445	19.9528291268019	19.767237437954524	19.88999917632723	19.56455123374792	NA	19.934851880372698	19.668725136534988	19.836519584608652
Q04837	NA	19.91944921468845	19.580641699643998	19.76363661408501	19.955055418068206	19.70178406647347	20.345627812904908	NA	NA	20.33108346799662	NA	20.145647006938372
Q04917	21.625509835111973	20.339706347065764	20.462922494323635	21.197997893639858	19.663452796700245	21.340001772825445	21.0028345701517	21.734292081045034	NA	20.815439614900875	21.447763553029976	20.456296835068674
Q05519	NA	17.51951120638416	17.54215303977543	17.879553786587017	17.737747132365335	NA	NA	NA	NA	NA	17.01781256982766	17.43531946670061
Q06203	NA	16.458647391139486	16.83146579711147	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q06210;O94808	NA	17.794472927030952	18.16282134506574	18.63953727246932	NA	NA	17.97087166362393	NA	NA	NA	NA	18.300115696966397
Q06265	NA	20.872394385441225	22.820545545147493	21.032080227249068	21.196324678781238	NA	NA	NA	NA	NA	NA	NA
Q06323	21.775701622334456	22.07758758424238	22.05024580161468	22.092196481981937	21.716242946377413	21.95716162835021	22.044254497531675	21.867665569523062	20.7162808042718	21.811748216011658	21.637280538315213	22.157897364623516
Q06830	NA	17.281874219404536	NA	NA	NA	NA	24.5029470636321	24.265115202310504	24.047756882658327	24.261843945254938	24.1279442020548	24.578150693506377
Q07020	20.183527353943873	20.26156555343156	20.9117402154634	20.835022349284024	20.408492731034187	20.46280307654034	20.90677032483287	20.52119450898998	NA	20.332060352160497	20.44521414982446	20.8376790205966
Q07021	NA	17.77192440986824	16.767997149842397	18.729816343357278	18.58323126520423	19.134880139512394	NA	NA	NA	18.39947044297687	19.892676291638193	NA
Q07666;Q5VWX1	19.004299137010968	20.112094292630843	20.314884212830204	20.158196885581887	19.8102479554722	19.99369636017708	20.284905300224516	NA	NA	19.713940071694168	20.145953280013753	20.126192471880593
Q07955	19.786947774029446	20.908348933888924	20.53433793101165	20.625134090862353	20.45838887249891	20.53145780147791	20.906202586111043	20.55029977935768	NA	20.891774497988983	20.43497124594455	20.966450386710015
Q07960	NA	16.647021230868305	NA	NA	NA	NA	NA	NA	NA	16.66595247995214	NA	16.84315144909794
Q08211	21.185322180294467	21.091548587365097	21.011702658738145	21.246138703320234	21.265463520676636	21.681821643776235	23.08657126805928	22.705067708973253	23.378224466712208	22.938241714831975	22.66194963579817	23.08566518518687
Q08257	NA	18.707587460844167	18.045358212919382	NA	NA	NA	18.903289413327926	NA	NA	18.243180812974643	NA	18.626299253003232
Q08380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08722	NA	18.839976035973635	17.94148059014099	18.508448625366242	18.461091457288447	NA	18.28501448363857	NA	NA	17.93770700705339	NA	17.95345452199769
Q08752	NA	16.92155263777844	17.371327037698382	16.93082848719738	NA	NA	NA	NA	NA	NA	NA	NA
Q08945	21.45807421035927	21.058961827342017	20.863639898537155	20.983378743683282	20.910829595509	20.95409909373535	20.97562827452358	21.29674688912214	21.493419303068045	21.05988253384188	20.875480926830537	20.970182754428226
Q08J23	NA	19.16344052047988	18.634775238183195	18.77096804522705	18.846675935519926	NA	18.437310147893207	NA	NA	18.72058645684379	18.321934305591718	18.93873442273007
Q09028	NA	19.509916719894804	19.34556356879181	19.411739374418133	19.481333174992184	NA	21.03526047335007	21.04157130663154	NA	20.877793853665786	20.69461506257757	20.992509902768184
Q09161	NA	18.618024626441546	18.755557596985703	18.796619714041526	19.111807179070603	18.76976986690454	19.300802448474307	NA	NA	19.03049549162575	18.624319581691765	18.47047198448435
Q10471	NA	18.206179657316	NA	17.762517688175926	NA	NA	NA	NA	NA	NA	NA	NA
Q10567	NA	16.387679267322476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q10570	NA	NA	17.493245974744315	NA	NA	NA	16.956849708656073	NA	NA	NA	NA	17.384474552238512
Q12769	NA	NA	16.63146155302638	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q12788	NA	18.066380849483394	17.937572811840976	18.10558989977976	17.72111349877151	NA	17.85391865436825	NA	NA	18.69462560905071	NA	17.98829960272957
Q12824	NA	16.651134772041388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q12874	NA	19.755151976428138	19.167261805912787	19.165157126298062	19.075836634297154	19.83229222016733	19.747995023036694	NA	NA	19.732111566931444	NA	19.6557242636427
Q12904	NA	17.924901131096476	18.323230645153433	17.313371416441242	NA	NA	17.925759642404508	NA	NA	NA	NA	17.161308906083427
Q12905	20.527745470977198	20.50445612310613	20.574705228185827	20.177994868992236	20.268293260140677	20.620973840016998	20.2027963506155	NA	20.745441519332278	20.481489560069903	20.612235121620454	20.54569384344192
Q12906	20.85746612849411	21.62380862084889	21.574345745211094	21.6789922146179	21.339254598714298	21.49787089102164	21.789799357038532	NA	NA	21.54352993232233	21.422004192569513	21.779695133402043
Q12931	NA	19.3691517339756	19.21395686327635	18.84876471219448	19.222507808903334	NA	18.704673773449414	NA	NA	18.98975263186847	NA	19.232946040685768
Q12996	NA	16.58789687925958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q13011	NA	19.558598617732258	19.564442797775918	19.646884551483446	19.46900498989569	19.581471448737293	19.80159297735692	NA	NA	19.7302519888416	NA	19.660839373528976
Q13045	NA	NA	NA	NA	NA	NA	17.13826667451653	NA	NA	17.422074018080608	NA	NA
Q13085	NA	16.767253672094725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q13094	NA	16.78981643935778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q13098	NA	17.274643483379037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q13123	NA	16.48363062907709	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.73656960085562
Q13144	NA	16.870204215388505	17.86788487196531	NA	NA	NA	NA	NA	NA	NA	NA	NA
