Name	t00_B_Rep3_OR9	t00_B_Rep3_OR8	t00_C_Rep3_OR8	t00_A_Rep2_OR8	t00_C_Rep2_OR8	t00_C_Rep2_OR9	t00_A_Rep2_OR9	t00_B_Rep2_OR8
Q86YP4	22.81339863455769	22.93570080011676	22.65993851442417	22.768236276850327	16.551773297713318	NA	NA	NA
Q86YV0	NA	NA	NA	NA	NA	14.1170098341568	NA	NA
Q8IWS0	NA	NA	NA	NA	18.55764022102936	17.86084964742887	NA	NA
Q8IWX8	17.027766948362437	NA	NA	NA	17.69780266129721	17.151417127773023	17.390394637810942	17.098513915054404
Q8IX12	20.26706787476078	NA	NA	NA	17.563005883258498	16.922948331313215	NA	NA
Q8IXH7	15.73845193440475	NA	NA	15.875573927865968	15.853321055350936	15.852108333022125	15.3576909107543	NA
Q8IXM3	15.364285865428984	NA	NA	NA	NA	15.058951423486556	NA	NA
Q8IY81	17.418525206349987	17.26616014881876	NA	NA	17.37683740880702	18.126588063782407	NA	NA
Q8IYB3	17.448481142095705	17.505761161968586	NA	NA	17.5646423651894	17.366786158088907	16.9632474351085	NA
Q8N0S6	NA	NA	NA	NA	NA	NA	NA	NA
Q8N163	17.93509380832343	18.047156882616058	18.695623092193866	17.827008676664942	20.14117535649479	19.876426617260456	19.987147094186106	19.92510196622409
Q8N1F7	18.99389443871775	18.921873642618635	18.977182623034732	18.97210412596178	19.073486553423287	19.02622124378002	18.778135864210917	18.99795547435626
Q8N1G4	18.166290104670903	19.348178163874483	18.790838221721913	19.007608986822902	18.209321549091754	18.9548924359965	17.391387716522253	NA
Q8N1K5	16.506455012954294	NA	NA	NA	NA	16.439216623930527	NA	NA
Q8N4H5	16.447829069512206	NA	NA	NA	NA	15.907073705468793	NA	NA
Q8N684	NA	NA	NA	NA	17.35706398270265	17.922726889249716	NA	NA
Q8N7H5	17.272645678874326	16.856471086143234	16.746548945577118	16.86531959634093	17.38542789898716	16.970214760463698	17.046717221511102	NA
Q8N806	21.953544904081806	21.964512536803813	21.558098827521032	21.906390827123694	16.767727346905147	16.56517834492528	16.437451976064473	NA
Q8N9T8	15.09794353717014	NA	NA	NA	NA	NA	NA	NA
Q8NBJ7	NA	NA	NA	NA	NA	15.474301221677413	15.645237708419085	NA
Q8NBS9	17.876363972854563	18.391050534942284	20.636209407376114	18.549035484118797	18.72036835147381	18.61386093255536	18.33426470019746	18.57916527029097
Q8NBU5	NA	NA	NA	NA	17.654212249075492	NA	NA	NA
Q8NBX0	NA	16.311509999100828	NA	NA	16.062052293552796	NA	NA	NA
Q8NC51	18.43369854197887	18.168982078136676	18.33257886007082	18.21529065780239	19.136850391716415	19.72038418498041	19.459297010950863	18.761414468511767
Q8NCN5	NA	NA	NA	NA	15.55320277025126	NA	NA	NA
Q8NCW5	NA	16.678501227626906	NA	17.7854445694444	17.507366286041034	17.732626345224134	17.498113815284235	17.70260403879975
Q8NFH4	NA	NA	NA	NA	16.83334463028492	NA	NA	NA
Q8NFU3	NA	16.912508473351835	NA	NA	16.689639321789514	NA	NA	NA
Q8NI27	16.189907074320427	16.937237477142816	18.18195985601956	17.35824345327608	17.69767837674847	16.725978990317444	16.520450896383693	NA
Q8NI36	17.527606521786034	16.763424256627207	18.451564762248346	16.484675050747228	17.534062807226505	17.643255524399287	17.558230103897557	17.074536192434856
Q8TAT6	16.785587270254883	17.228850461621484	17.895608292493403	NA	NA	NA	NA	NA
Q8TCJ2	NA	16.899015176589643	17.543966558496372	NA	17.43771066979012	17.109032635395394	NA	NA
Q8TCS8	19.595940775566966	20.14204176964141	19.639473561456715	20.163002113618735	18.104661197932558	18.118296413096203	NA	NA
Q8TDN6	NA	NA	17.122426427659846	NA	16.632920803945574	17.230746969117668	NA	NA
Q8TDP1	18.160474208030447	17.390726497647222	17.79114884612636	18.24076339576481	17.53378434842601	17.216545507707714	17.84589991753043	17.068505023757076
Q8TDX7;Q9HC98	17.7197831639131	NA	NA	NA	NA	17.529339838032357	17.40955574510504	NA
Q8TED0	NA	NA	16.316924292055543	NA	16.106731350993407	15.876346576480335	NA	NA
Q8TEM1	18.775445097298974	18.95257663649657	19.054623188745634	18.752540334459436	19.228998362841224	18.782322104798958	18.830849582489137	18.371321239062617
Q8TEX9	18.78672343200174	18.293934159970387	18.898321373894024	17.9169426099659	18.863212030109814	18.446389942639264	18.45019205647936	18.21615628155061
Q8WU39	19.588635085737177	20.071646425494595	19.5339417657576	20.73665984180053	19.979466885970844	19.626017204112827	20.16450375919272	20.734921068522468
Q8WUH6	NA	NA	NA	NA	17.058707820023294	16.506825441006548	NA	NA
Q8WUM0	NA	NA	NA	NA	15.003269631727228	NA	15.873158060006528	NA
Q8WUM4	19.34622099887802	19.855311982583622	19.722451246741663	20.000646312148124	19.69927772240998	19.686156239042802	19.51552533666274	19.773802049585825
Q8WVJ2	NA	17.231114649664125	NA	NA	17.016583061189046	NA	NA	17.795243367767043
Q8WVM8	16.850342540606935	16.466956602805936	16.899935255849975	17.251379038644778	17.70511656314595	16.743512286834218	16.822222205557956	17.14411985330804
Q8WWM7	18.608915178378943	19.09465824269019	19.3238885445311	18.82240925166802	19.11853796977021	19.069871858862236	NA	18.835357034154455
Q8WXF1	18.140964817751975	17.995776106810876	NA	NA	17.91440449464777	17.922339283832343	NA	NA
Q8WXX5	18.692354983955326	18.74696777986869	18.85357397706988	19.280328057910253	18.972035580696904	18.73183659764812	18.768167374527778	19.203899257232734
Q8WYA6	20.638776600767308	20.726763600574554	20.00401467339358	21.175468619357744	17.86772075832325	17.936940748469418	17.52460558298668	17.496380395627035
Q8WYJ6	18.295089020872805	18.247312743186782	18.329374246569778	18.566036260186547	18.602973036209114	18.315882449246345	18.42551973187942	NA
Q92499	NA	NA	NA	NA	19.64668327083688	19.487394535478415	19.172541347194354	19.87037140113531
Q92522	NA	17.7606683913367	18.077342456661455	17.20026721981931	18.075544504202945	NA	NA	17.519738166981426
Q92556;Q96JJ3	19.211123153610995	19.33661677012183	19.002379040557656	19.245813336323156	19.279322667043388	19.098802704104465	19.057914345093295	18.854308316317947
Q92598	21.42331118724185	21.287943541877205	21.728343206118275	20.9734248434131	21.347550068133685	21.319471964823947	21.00334126600147	21.13860900480212
Q92608	16.838427660411718	16.90322410656194	19.26358345238997	17.310756152179696	18.918836248845864	18.635844634165835	18.77268395072442	18.299402114798937
Q92614	NA	17.947022620789173	19.17550207195724	NA	17.603304804645873	16.943286122494108	18.15895030826674	17.957423692905053
Q92616	NA	NA	NA	NA	17.24356587002034	16.61632778133118	NA	16.87962124435286
Q92619	20.261225434136882	20.239731281316867	19.735180156841484	20.286651722481636	NA	NA	NA	NA
Q92621	21.814697520439584	21.713221610047636	22.40509151676974	NA	24.12539485837698	21.27836281138466	NA	NA
Q92688	NA	18.241798823943796	NA	NA	20.974602426033563	21.584913671468065	21.349184872697386	21.415073978826335
Q92696	NA	NA	16.683961252110677	NA	NA	16.37676294931881	NA	NA
Q92734	NA	NA	NA	NA	17.723545960540456	NA	NA	NA
Q92783	NA	NA	17.387845250084386	NA	17.54239167693415	NA	NA	NA
Q92797	NA	NA	NA	NA	NA	15.40902347192554	NA	NA
Q92804	21.099876825305195	21.317331295273465	20.975803236273368	21.058048154442755	21.026240704242163	21.238051487412193	20.89970135934925	20.99954127431829
Q92820	NA	17.459930926918258	NA	17.295837796325827	16.804202902365176	16.93441673109566	NA	NA
Q92841	16.882408913931506	NA	NA	NA	20.960622151681825	21.055122790794826	21.04758364985365	20.640645810085864
Q92879	NA	18.212213350406817	18.059866212021102	NA	17.957446477930226	NA	NA	18.337043011357693
Q92882	NA	NA	NA	NA	NA	15.534957426448072	NA	NA
Q92888	NA	NA	NA	NA	17.746016130361205	16.68687359222516	NA	NA
Q92890	17.768529847799357	17.98148366570997	18.469647750621913	17.439673568899476	18.0225491391967	17.363281996919824	17.696490460955026	18.147329959130808
Q92900	18.264645582281517	18.839268014610713	19.284562335565003	19.062462086306045	19.13797292445645	18.564965521424163	18.837180139216684	19.0745102500481
Q92905	18.18084488389405	18.22721804312094	17.165425444036867	18.20981240918115	17.102738260872577	17.06616737599731	17.022884486576686	NA
Q92922	19.117751456001876	19.56750376222684	18.677321993023337	19.47585862208198	19.236418149755238	19.250092616670685	NA	NA
Q92945	19.01131106637036	19.07825158330692	18.747861752847058	18.80903570300312	22.157448928030696	22.293615334759778	22.213756212644057	22.53989401752704
Q92973	20.027299375828484	20.094086154272215	19.895145982842855	20.040924735047465	20.31632081680182	20.216251916674373	20.030952214511586	20.714506206662016
Q92974	19.23329812242151	18.961767898789365	19.28808803887525	19.939073338622322	18.120741283927927	16.746768370773935	NA	NA
Q92979	NA	18.029521511340153	NA	NA	18.1302119131755	18.142982230456752	17.594973358976894	NA
Q92990	NA	NA	NA	NA	NA	15.280226498943854	NA	NA
Q93009	18.301505315639318	17.935961075007725	18.145738865096558	17.085902266777385	18.14441629212245	18.628836726982342	17.87067964000891	NA
Q93084	NA	NA	NA	NA	NA	16.945903652769246	NA	NA
Q969H8	18.028286295731483	NA	NA	17.85739971992602	18.331899828374674	NA	NA	17.818292998403933
Q969U7	NA	17.070357164996746	17.07402749761745	NA	17.024532361779798	16.77831949619867	NA	NA
Q969Z0	15.38152585350264	NA	NA	NA	NA	NA	NA	NA
Q96A72	22.01257803666313	21.862720045081723	21.924729359422887	21.85609985641866	17.949639667533674	19.512442919941506	19.486930375737074	NA
Q96AE4	19.517654065008248	19.813087671035518	19.8954349437349	19.636976768774232	19.81475613360051	19.675566492859318	19.584229260284033	19.827897104246496
Q96AG4	15.272856071170965	NA	NA	NA	18.854848879316755	19.22808362088699	19.108889044113255	18.899732311310053
Q96B54	NA	17.75947672924191	NA	17.14239761237357	16.87361887980127	NA	NA	NA
Q96B97	NA	NA	NA	NA	15.011252421579304	15.049490033684584	NA	NA
Q96BM9;Q9NVJ2	18.16482651798668	18.38219438348971	18.535017863910237	18.428514870576027	16.68738784649851	NA	NA	NA
Q96C01	17.948052151586218	18.223037895835134	17.36565841981046	NA	17.788591616828278	17.772432939072083	NA	NA
Q96C19;Q9BUP0	19.795262015414288	20.070761762921542	20.11512538643884	20.5058966416341	17.9041541119822	17.95978416913585	18.035961807410715	17.611422579004532
Q96C36	NA	17.663356610103026	17.209970587754434	NA	NA	17.073965746557718	NA	NA
Q96CN7	NA	17.918421512419364	18.34392985130509	18.329905377887982	17.23125406803519	17.167579841406123	NA	NA
Q96CW1	16.68798998999939	NA	NA	16.880915202470234	NA	16.25205485243618	NA	NA
Q96DH6	17.07327192856013	16.81842814251088	16.536530464979773	NA	17.076405101104555	17.307298854608966	NA	NA
Q96DI7	18.96914161212642	18.915608801864373	18.214146532318672	18.64437348109428	17.38086815192576	NA	NA	NA
Q96DM3	NA	NA	NA	NA	NA	NA	NA	NA
Q96EK6	16.60059288565658	15.477492412162125	NA	NA	15.74656891931852	16.196169148233707	NA	NA
Q96EP5	18.429182937957517	17.918140488003164	17.40158141318157	18.009764813982198	18.54000204768178	18.64355788815118	NA	18.08436068320814
Q96F07	17.480335091760235	17.02941743956078	17.23201238286843	NA	17.37427358377787	17.64204543529125	NA	NA
Q96FV9	19.62203201359422	19.607320251055796	21.106477340590327	20.246080981189586	20.007186316921093	19.28703376124372	NA	NA
Q96G03	17.48775567779467	NA	17.986788017855407	NA	17.728299289719565	17.988368134015886	NA	NA
Q96G46	NA	NA	NA	NA	17.14865047705694	NA	NA	NA
Q96GK7;Q6P2I3	NA	17.36917749782288	17.09591764283736	17.520592146016927	NA	NA	NA	NA
Q96GQ7	16.863557445926666	16.315766168357968	17.175073697121345	NA	17.161324042006754	17.214285575792715	16.97709457793112	NA
Q96HE7;Q86YB8	19.587525462525786	19.60101389292931	19.141140533066277	18.889164434201103	17.14090114069122	16.57451163298544	NA	NA
Q96HR3	19.640747820946572	19.59121155347786	19.757049908265632	18.690533536227107	NA	14.7079473023509	NA	NA
Q96HS1	NA	NA	NA	NA	18.104239309301278	NA	18.7917075283085	NA
Q96HW7;Q2T9F4	NA	NA	NA	NA	NA	NA	NA	NA
Q96I24	NA	NA	NA	NA	17.08479288659727	17.494004961940036	NA	NA
Q96I25	17.459074742989756	16.63401999839599	NA	NA	17.426054879714144	17.171312801741998	17.089872455175815	NA
Q96I99	16.938744942320888	17.02127662267741	17.799263465761467	17.020860912385437	17.120370434998208	17.191581295226356	17.16651131550727	NA
Q96IU4	NA	NA	NA	NA	16.305930244748097	NA	NA	NA
Q96J01	25.429105509594173	25.38835349235061	25.295269743688706	25.336715042855857	NA	17.002005140557593	NA	NA
Q96JM3	20.62725239342799	20.527846974373823	20.359136430426265	20.52532281091936	NA	14.808020881386224	NA	NA
Q96K76	16.39782291589185	NA	NA	NA	16.650235936599003	16.298723613240405	NA	NA
Q96KB5	17.590359471716607	17.532003486806726	17.477891191833784	17.43561161688883	17.71742894887106	17.47510180842236	NA	NA
Q96KP4	20.468405151838564	20.57638202350448	20.48139872769157	20.204106653363162	19.813466285467307	19.195871380722167	19.26269466283872	19.187632750794258
Q96LI5;Q9ULM6	15.987739257394697	15.412006259331	NA	NA	NA	NA	NA	NA
Q96P16	NA	17.44182463531524	NA	NA	NA	NA	NA	NA
Q96P70	17.742875963504204	17.75558128690767	NA	NA	17.827108758479575	16.916179010213725	16.923867477252543	17.308783515523167
Q96PK6	NA	18.145839033431518	18.252369488450178	18.28810376925901	18.18354902815186	18.198594807847627	NA	18.37995397934904
Q96PU8	NA	NA	NA	NA	15.88560516027214	16.375582314659155	NA	NA
Q96Q11	15.964481635360645	NA	NA	NA	16.225317220067502	16.078505344685283	16.42912670335241	NA
Q96QK1	18.947695290065973	18.390685987867474	18.877555291417323	18.646368840072704	18.421998142391686	18.930374603075983	18.695653232643778	17.329540815451608
Q96RU3	NA	18.576346405362273	18.146613078580167	NA	17.928718488178106	16.91183437880052	NA	NA
Q96SB4	NA	NA	NA	NA	NA	NA	NA	NA
Q96SI9	17.626206396823157	NA	18.88146994503171	NA	17.23588331511175	17.5574255341239	17.37047208434315	NA
Q96ST2	17.09405924915635	NA	NA	NA	17.435103770274367	17.41331711637448	NA	17.304631363799317
Q96T88	17.87555606361055	18.017766095323232	18.449322811461673	17.733259019160673	18.06344193155431	17.88167672960722	18.033419426182874	NA
Q99426	20.288362250150243	18.79177131708637	18.954730770019584	18.811539518379117	18.674341651107923	19.952833493932815	20.961604670696808	18.582160915776214
Q99436	18.857315917162925	18.019234220514253	17.71736075864162	18.198147709621065	17.505379493422055	18.425090439757646	NA	NA
Q99439;Q15417	18.306009786486477	18.650895408716195	17.91506375048383	NA	18.34782729243107	18.603087694823223	18.776458109199133	18.65207747736033
Q99459	17.888543050027945	17.643230681144942	18.306175410517195	17.804105889045815	18.176208411246698	18.062403101459488	17.819088915831287	17.920721776573522
Q99460	19.21258624054974	19.40926141480655	18.926165499980808	18.575758129648413	19.29710999581731	19.073566853891627	18.80856421847752	19.14767523719069
Q99471	18.817186605310297	18.75069714609771	18.239953089883116	18.30734027502835	18.8086118650643	18.701468999378264	NA	18.397231970780872
Q99497	21.887992330718145	21.52272685806852	21.267506813613444	21.80118694912481	21.294503092062563	21.980756629338956	22.02673093789486	21.742370104829128
Q99536	21.670521503022123	21.70632127455241	21.47817095122153	21.79506456025412	20.5159559911771	20.394996177800508	19.911719664249674	20.38793006871552
Q99575	NA	NA	NA	NA	20.437561830932985	20.861629615332376	NA	NA
Q99613	19.7544421677729	19.737378988411027	19.530485405955506	19.499400106617696	20.04675533930213	19.9585155335092	19.896863198248553	19.73387019970739
Q99614	17.836175208680338	18.45664517657375	18.322900617854895	18.05898788031176	18.1814618660511	18.01950645756083	NA	18.22772694752043
Q99615	21.950465511149833	22.123452656457754	22.086906661495664	22.213489696697685	17.696497139226835	NA	NA	NA
Q99622	NA	18.120756474098236	17.993606213477932	18.154234784918525	18.046657757710506	NA	NA	NA
Q99623	19.539386676071484	19.82272836957658	20.308390631626693	19.558117908137415	19.543861582648567	19.515236134833188	19.425055092538287	19.547535237543435
Q99627	NA	16.65643203709392	NA	NA	16.912692223795176	16.474482525511547	NA	NA
Q99661	20.60592607223313	20.859796501772358	20.892267664656217	20.91521854948442	17.09784903942272	17.00734051860359	NA	NA
Q99714	21.08578771273848	21.15044001812727	20.8633118887528	20.895732868816	20.596821518215783	20.897355657653847	21.028959449738437	21.26493065536944
Q99729	19.956890562459186	20.001358167364582	19.858829053564797	20.127971625511627	18.351584364384976	18.79017278055713	18.19513354727078	18.82983486717415
Q99733	19.054935986600146	19.20515892996812	19.27613190367118	19.28749712148854	18.761408769486003	19.62588118421541	19.484780178303225	19.118254085093078
Q99747	15.998529432651157	NA	16.305036071055845	NA	NA	16.021100172789552	NA	NA
Q99798	17.263675525369774	NA	NA	NA	18.992316937777282	18.710187966095944	18.971350302185606	18.257328598048097
Q99829	NA	18.781086577047173	NA	NA	NA	NA	NA	NA
Q99832	22.748591865921455	22.869221922911454	22.78918690722027	22.778063858677733	22.848243651957233	22.95120593519193	22.84472219490185	22.735003135420918
Q99873;Q9NR22	20.25746495735351	20.41187852220442	20.189944532356137	20.80031391125194	20.49724419101353	20.358828411218063	20.538325172975185	20.415534879221354
Q99986	21.810967141370053	21.83760472572103	21.864308645816056	21.650696713312914	21.551033952273862	21.91022270560549	21.843210886319383	22.148685933550254
Q9BPW8	18.217376599264927	18.806998999106412	18.718602405074204	NA	18.452407055294806	18.367437157046716	18.140315696770593	NA
Q9BPX3	17.268607218750468	NA	17.082376804099127	NA	17.026116979269666	17.072369513723956	NA	NA
Q9BQ39	20.7725031906421	20.771862598823247	20.565245065458434	20.487809416328755	NA	15.48741699494461	NA	NA
Q9BQ52	NA	17.802012020304055	17.406780027140506	18.027259837107948	17.902375701329504	NA	NA	NA
Q9BQA1	19.337907656928564	18.878275603124617	19.73202866671526	19.436921283165432	19.443355198128543	19.40039368057355	20.059997659593783	19.83204627105907
Q9BQE3	NA	NA	NA	NA	NA	NA	19.729734553751157	NA
Q9BQG0	NA	NA	NA	NA	17.515497752158105	17.850642404046276	17.670614555957194	16.99792811768601
Q9BRA2	19.275142108432156	19.204329437324375	19.207761734105148	19.519836011690373	19.48733820205066	19.005904000471475	NA	NA
Q9BRG1	NA	NA	NA	NA	15.81099802987656	15.792301521884083	NA	NA
Q9BRX5	20.730833443593042	20.346236798703004	20.662508706285383	20.26458371699126	NA	15.859832166752616	NA	NA
Q9BSC4	17.766601318749647	17.706825710538254	17.44170567021465	17.785260415200018	16.561230930540262	NA	NA	NA
Q9BSD7	17.384449577846674	17.760981823096365	16.536723133576643	NA	16.44869712165118	16.339175499696267	17.186959077284087	NA
Q9BSJ8	17.33316560342429	17.76091914219175	18.601562063859763	18.004553767615818	17.78045813173054	17.61940542249169	17.177587168812565	NA
Q9BT78	18.64637474889429	17.830962183627843	17.996141279722206	17.61189354605399	18.198163082345218	17.36034172068289	17.764946253095722	NA
Q9BTE1	19.571526359358113	19.710725064344718	20.229905790363834	19.331608839406318	NA	NA	NA	NA
Q9BTT0	20.37676212784336	20.487599610913673	20.3078479998676	20.48828086989358	20.329014116696257	19.9888441749862	20.2875111582945	20.95069763250266
Q9BUJ2	NA	NA	NA	NA	NA	18.68354467107458	18.193568776239353	NA
Q9BUL8	22.715879362968735	22.89440469868621	22.673333832707584	22.70185861220669	17.241606438620465	17.638341639420815	NA	NA
Q9BUQ8	NA	17.15311716523686	17.772454913047653	NA	17.569744439495096	17.43311950758163	NA	NA
Q9BV44	NA	NA	NA	NA	16.296588991777504	NA	NA	NA
Q9BV57	NA	NA	NA	NA	16.923254431005418	NA	NA	NA
Q9BVI4	NA	NA	NA	NA	NA	16.029330434972422	NA	NA
Q9BVJ6;Q5TAP6	NA	NA	NA	NA	15.252697418900711	15.133751757982067	NA	NA
Q9BVP2	18.378148080464367	18.147614067873175	18.25511924002061	18.117794226062163	18.280796064916046	18.508648726862056	18.653228965904354	NA
Q9BVQ7	NA	NA	NA	NA	NA	NA	NA	NA
Q9BWC9	NA	NA	NA	NA	NA	NA	NA	NA
Q9BWD1	20.572042940397036	20.89263575920723	20.63569060783529	20.598767377647516	20.76654286815151	20.46196070873429	20.27478633810931	20.57815923865175
Q9BWF3	19.571455092282697	19.660402605543627	20.32532627202103	19.813542456538464	19.525668071065752	19.438512041206117	NA	20.7704268737916
Q9BWJ5	18.23611081104177	18.280966614072526	18.340283467963953	NA	18.1547295758752	NA	NA	19.413833938118003
Q9BWM7	NA	NA	NA	NA	NA	17.050138946341825	NA	NA
Q9BX68	17.74874944279244	17.991508564291813	NA	18.71642338514651	17.963403220247876	16.93386744685491	16.958453127457602	17.14352643654192
Q9BXJ9	17.948491244620882	18.190131323741934	18.834833137590444	18.330115790641347	18.474337933493764	18.65616698025905	18.19005371348949	18.573999632888487
Q9BXP5;REV__Q8IWL3	19.392499742806695	19.190806170821183	19.418428973918683	19.424381916946885	19.15757883110235	19.418862546790145	19.634373570075233	19.388535370501543
Q9BXS5;Q9Y6Q5	17.08889043129956	16.020795085766164	16.455599353315147	NA	16.749497567972085	16.549487419589603	NA	NA
Q9BXV9	18.167940758695504	18.39198173695984	17.986516788691613	19.202429594996413	17.886924786623823	NA	NA	19.280409308944
Q9BXW9	NA	NA	NA	NA	15.416858278219587	15.13543442435702	15.096179995900432	NA
Q9BXY0	16.70576093524218	16.797924457880907	NA	NA	16.792612135103965	16.718471895069065	NA	NA
Q9BY44	16.482580437514446	NA	17.92375933280755	NA	18.86465192854466	18.477176733331852	18.519845580366677	18.66360898742068
Q9BY77	15.043533812532981	NA	NA	NA	NA	16.57041807745921	NA	NA
Q9BYC9	NA	NA	NA	NA	NA	15.696413008822333	NA	NA
Q9BYD1	NA	NA	15.74726633466194	NA	15.812835273093196	NA	NA	NA
Q9BYG3	17.419079769124792	NA	NA	NA	16.773871008808122	17.081325436654858	NA	NA
Q9BZE4	17.302321453269258	17.366873004141887	NA	NA	17.48622333252409	17.304582073878592	17.282122394680115	NA
Q9BZF1	18.923247174024578	19.170516546314186	18.67607792800392	18.99069802392908	NA	15.181362324027752	NA	NA
Q9BZJ0	NA	NA	NA	NA	16.31300624049586	NA	NA	NA
Q9BZK7;O60907;Q9BQ87	17.143603733872588	17.286681474672974	NA	17.39306192805908	18.38423139434328	17.95074445953682	17.49980306402157	19.099865553147758
Q9BZX2;Q9HA47	NA	NA	NA	NA	NA	16.676404061221767	NA	NA
Q9BZZ5	21.138453368514803	21.009756910810864	20.729923842198307	20.9227723101074	18.812404879088085	18.39479662111703	NA	NA
Q9C0B1	15.831231211346449	NA	NA	NA	NA	15.616793268409156	NA	NA
Q9C0C9	16.364269410489566	NA	NA	NA	NA	16.404352271472533	NA	NA
Q9C0K0	16.300121122012797	16.173735981050868	16.72420916225596	NA	16.365381512231487	16.500696509376482	16.2052963401271	NA
Q9GZL7	18.655581211715763	18.835314567876704	18.520740835034786	18.230925728577827	18.406911047362108	18.087166515652036	NA	NA
Q9GZS3	NA	NA	17.316009298131778	NA	17.526875310718054	17.16336868304102	NA	NA
Q9GZT8	NA	NA	NA	NA	NA	15.15600241731735	NA	NA
Q9H078	NA	NA	16.99144519593653	NA	16.82665418737195	NA	NA	NA
Q9H0A0	19.962472121360484	18.968867348538748	22.88370004939992	20.51943011764069	17.0037723654818	17.042516107932663	NA	NA
Q9H0D6	NA	17.24328023788491	17.064190902413717	17.664904791510132	18.071617497849537	17.636519926745514	NA	NA
Q9H0E2	NA	NA	NA	NA	15.321871251036344	14.650641911788028	NA	NA
Q9H0H0	NA	NA	NA	NA	NA	NA	NA	NA
Q9H0H5	NA	NA	NA	NA	NA	14.342076389791572	NA	NA
Q9H0R4	18.739708267165515	18.888840416032714	19.183427814272928	NA	NA	14.985667597466023	NA	NA
Q9H0S4	16.558353585848934	16.489072330246078	18.275732394265138	NA	16.81673166368865	16.474784647945405	NA	NA
Q9H0U4;Q92928	20.739184928132175	20.438281779848147	20.586608032707428	20.661731646076632	20.65302691550125	20.8848347022451	20.72214067067533	20.559744347739837
Q9H2J4	17.374272223633692	17.9393438444265	17.549118257734904	18.1896383924939	NA	15.451149857466742	NA	NA
Q9H2U2	NA	NA	NA	NA	17.262006902042828	17.51597029343683	NA	NA
Q9H2W6	NA	NA	NA	NA	16.636037338099143	16.62683305429907	NA	NA
Q9H307	16.787551958672758	17.623854327595534	17.801917124375464	NA	16.96464327049904	16.990535494102403	17.216023443889327	17.297625177709058
Q9H3K6	19.329040367514434	19.922994508978512	19.067964401197866	19.505020942868043	19.571661552306765	19.669722848553185	19.112004963062112	19.56479498344722
Q9H3N1	18.322872647776258	18.327969137224947	18.005112992033894	18.085752736292264	18.60876799739834	18.609671341289214	18.214200590178017	18.330931448769363
Q9H3P2	16.207642363887327	NA	NA	NA	NA	NA	NA	NA
Q9H444;Q96CF2;P59074	NA	17.890503002645445	NA	17.83462217465729	18.024235052136113	NA	NA	NA
Q9H4A4	NA	17.597490612339037	17.31816637374204	NA	17.78221744462799	17.187255369823568	17.243597597933174	17.466482965412
Q9H4L7	15.414891511649488	NA	NA	NA	NA	15.73665049621883	NA	NA
Q9H4M9;Q9NZN3	17.93442897188729	18.154501594991377	18.58255808309611	18.01165508290424	18.244927384846775	18.318704285751217	18.23983496123556	18.011325329208944
Q9H583	16.24653059676735	NA	NA	NA	NA	15.894775475556338	NA	NA
Q9H6T3	16.639320654715828	NA	NA	NA	17.0930376929928	NA	NA	NA
Q9H6Z4	17.774361934778398	NA	NA	NA	17.46783004316145	17.74933049635481	17.54222387217861	NA
Q9H869	NA	NA	NA	NA	NA	NA	18.533254183427765	NA
Q9H8H0	NA	15.690424504249506	16.528519394074227	NA	15.720551865439695	NA	NA	NA
Q9H910	NA	NA	NA	NA	NA	NA	NA	NA
Q9H9B4	17.44023092138523	17.964764264394486	NA	NA	NA	NA	NA	17.992940545096864
Q9H9E3	NA	NA	NA	NA	NA	NA	NA	NA
Q9HAV4	18.167139248333374	17.68947636771036	17.845999191899153	17.84425968889546	18.38774089922751	17.815888342201696	17.56455385375321	18.33310163336116
Q9HAV7	19.392298026521512	19.075482107490508	19.102915977298505	19.360799742491515	19.131063529197434	19.283351739409845	19.42246653628189	19.09961062399794
Q9HB07	NA	NA	17.049620710832738	NA	NA	17.232891975149123	17.565140702814396	NA
Q9HB71	21.145112942003376	21.018696955164078	21.175799479664263	20.93444455132873	20.979658568033294	21.16252497429557	20.762597640241168	20.99653223920211
Q9HBM1	NA	NA	NA	NA	NA	15.1354726439753	14.963892891443145	NA
Q9HBU6	NA	NA	NA	NA	17.15137562905894	NA	NA	NA
Q9HC38	20.231089133270373	20.197861495797635	20.50393532772058	20.025675756209825	20.389607867915956	20.277605405938367	20.13886276955253	20.150286807388845
Q9HCK8	NA	NA	NA	NA	NA	NA	NA	NA
Q9HD20	NA	NA	NA	NA	17.028589464949185	16.814934099890998	NA	NA
Q9HD42	NA	NA	16.406407000940014	NA	16.63733390962605	NA	NA	NA
Q9NP72	18.56570651327976	18.630730866071602	19.052966257516093	19.413223025319475	17.264274564631904	17.663805752666654	17.261631520763437	NA
Q9NP79	17.66519686897773	18.159883458836855	18.613344415179554	19.21990815933267	18.29704846970514	18.286582088957502	18.046769747134718	18.205345282994728
Q9NP81	15.311089372630391	NA	NA	NA	15.30199498858179	NA	NA	NA
Q9NP97;Q8TF09	17.71417770530342	NA	NA	NA	NA	NA	NA	NA
Q9NPD3	NA	NA	NA	NA	16.971238930434545	NA	NA	NA
Q9NPQ8	19.675511621804116	20.387522715301213	20.08579926900901	20.595445208469283	16.039261412619403	NA	NA	16.75229675811366
Q9NQG5	20.331399089349254	20.454650751753405	20.06475627214431	20.442984961117475	18.08460279567653	17.8780836069349	17.98402348681502	18.103658671115724
